seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	item-condition	will-ship-internationally	expedited-shipping	product-id	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	scheduled-delivery-sku-set	merchant-shipping-group	standard-price-point	ProductTaxCode	status	minimum-seller-allowed-price	maximum-seller-allowed-price	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
WHITE-CW-SPRING-ST3	B09WDG7VG1	TREE MAISON CORONATING HOMES Vastu White Round Clockwise Spring for West, North West Direction Used to Balance Space Element 1.5” Inch (Pack of 3)	This spring is made for the Space element (Panch Tatvas) and is used to build down its energy. We have made it with at most precision to make sure that the colour and shape accurately represent the Space element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV4WKDH	299		2022-03-24 12:20:57 IST	1		11			B09WDG7VG1		AMAZON_IN	299.0	fixed	2	287.04	5	280.95									Template		A_GEN_STANDARD	Active	261.0									499.0
WHITE-CW-SPRING-ST6	B09WDGMVX9	TREE MAISON CORONATING HOMES Vastu White Round Clockwise Spring for West, North West Direction Used to Balance Space Element 1.5” Inch (Pack of 6)	This spring is made for the Space element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Space element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV092RW	359		2022-03-24 12:20:57 IST	1		11			B09WDGMVX9		AMAZON_IN	358.0														Template		A_GEN_STANDARD	Active	313.0	430.8								699.0
WHITE-CW-SPRING-ST9	B09WDF5GN2	TREE MAISON CORONATING HOMES Vastu White Round Clockwise Spring for West, North West Direction Used to Balance Space Element 1.5” Inch (Pack of 9)	This spring is made for the Space element (Panch Tatvas) and is used to build down its energy. We have made it with at most precision to make sure that the colour and shape accurately represent the Space element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV34N2R	449		2022-03-24 12:20:57 IST	1		11			B09WDF5GN2		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Template		A_GEN_STANDARD	Active	391.0									999.0
WHITE-HANDLE-ROD-ONLY	B0CQP9ZW7N	TREE MAISON CORONATING HOMES Brass Dowsing Rods Pair Plastic Handle | Reiki & Energy Healing | L Divining Rods | Ideal for Finding Underground Water & Geopathic Stress | Only 2 Rods	With our Vastu Brass Dowsing Rod, you can improve the flow of energy in your home or working area. This dowsing rod, designed especially for Vastu experts, helps in identifying and resolving energy imbalances in accordance with Vastu principles. Because it is made of premium brass and has outstanding conductivity and sensitivity, you may be sure that the readings you take of the variations of energy in your surroundings are correct. This dowsing rod is a vital tool for establishing balance and harmony in your environment. It is perfect for locating water veins, geopathic stress, and other energy imbalances. With our Vastu Brass Dowsing Rod, you may infuse your area with positive vibrations, peace, and wealth.	1220AD69OWB	1799		2023-12-20 15:48:08 IST	1		11			B0CQP9ZW7N		AMAZON_IN	1797.0														Template		A_GEN_STANDARD	Active	1566.0	2188.0								2999.0
WHITE-HORSE	B09FXR296M	TREE MAISON CORONATING HOMES Vastu White Horse Statue |Size- 16cm Approx |Two Running Horses for Success & Good Luck |Feng Shui Positive Energy Decor |Perfect for Business Growth |Decorative Sculpture	By putting a White Horse Pair on the ground in your building's North-West Zone, you can make sure banks and other financial entities sanction your credits and satisfy your other financial demands. This solution removes any financial or money-related barriers. White Horses Pair allows easier access to cash and ensures a smooth flow of income in a partnership. If you're in a profession and want to raise your salary, the White Horses Pair is just the solution you need. The North West Zone's power is accountable for promoting banks and financial institutions to provide you with monetary assistance, creating a scenario where the vision of an enhanced pay-package can come true.	1228YVJ6U4G	899		2021-12-28 17:17:02 IST	1		11			B09FXR296M		AMAZON_IN	897.0														Template		A_GEN_REDUCED	Active	656.0	999.0								1399.0
WHITE-PYRAMID	B0BCGSZ8W3	TREE MAISON CORONATING HOMES Vastu 3 Layer Pyramid | Plastic Pyramid Remedy for Home & Office | Color - White		0927FCSMC4E	249	99	2025-09-27 13:38:32 IST	1		11			B0BCGSZ8W3	0	DEFAULT															Template			Active										599.0
WHITE-RED-SMALL-VINYL-TAPE	B091YP438Q	TREEMAISON Vastu White - Red Tape | Size - 4 Inch | Length- 8 Feet (Approx) |Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBH7J7O	269	58	2026-03-11 05:05:19 IST	1		11			B091YP438Q	0	DEFAULT	269.0														Template		A_GEN_STANDARD	Active	235.0									999.0
WHITE-ROUND-ST9-01	B086T71LPT	Shubh Sanket Vastu White Metal Round Anti clockwise Spring for West, North Direction Used to Hinder/Balance Space Energy Field 1.5 Inch (Mahavastu Remedies) Set of 9		0624YD19LR4	449		2021-06-24 16:16:43 IST	1		11			B086T71LPT		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Selected Self-Ship Template		A_GEN_REDUCED	Active	391.0									999.0
WHITE-ROUND-ST9-02	B086T4MLRR	Shubh Sanket Vastu White Round clockwise Spring for West, North west Direction Used to Hinder/Balance Space Energy Field 1.5 Inch (MAHAVASTU Remedies) Set of 9		0624YCTH2EG	449		2021-06-24 16:22:52 IST	1		11			B086T4MLRR		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Selected Self-Ship Template		A_GEN_REDUCED	Active	391.0									999.0
WHITE-TAPE-1INCH-ST1	B0B5RQN782	TREE MAISON CORONATING HOMES Vastu White Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Tape Remedy | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBNYZDR	211	52	2026-03-11 07:20:51 IST	1		11			B0B5RQN782	0	DEFAULT	211.0	fixed	2	202.56	5	198.26									Template		A_GEN_STANDARD	Active	184.0									699.0
YAMA-DANDA-SHASTRA-STATUE	B0G4VWMM5P	TREE MAISON CORONATING HOMES Brass Yama Danda Shastra Statue| Size- 2.7Inch Approx |Weight- 24gm Approx | Shastra Spiritual Decor Statue for Home & Temple |Pack of 1	The Vastu Brass Devta Digpal Shastra is a sacred and beautifully crafted representation of the ancient Vedic system that governs the energies of space and direction. According to Vastu Shastra, every direction is protected and influenced by a specific Devta and Digpal. This brass artifact depicts all these divine powers in a single, harmonious layout.	1203FGHIBV0	299	10	2025-12-03 17:17:35 IST	1		11			B0G4VWMM5P	0	DEFAULT															Template		A_GEN_SUPERREDUCED	Active										699.0
YAMA-DEVTA-DIGPAL	B0F28YWDVZ	TREE MAISON CORONATING HOMES VASTU Copper Yama Devta Digpal | Vastu Remedy |Size - 7 cm | Pack of 1	The Digpal Shashtra are the guardian deities of the eight cardinal directions, protecting and balancing the energies of each zone.	0324FHDWP48	315		2025-03-24 12:22:46 IST	1		11			B0F28YWDVZ		AMAZON_IN	313.0														Template		A_GEN_STANDARD	Active	283.0	378.0								499.0
YAMA-DEVTA-OIL	B0F264YPNV	TREE MAISON CORONATING HOMES Yama Devta Divs Oil | 5 ML Approx |Vastu Remedy Oil | Devta Oils for Vastu Remedy | Pack of 1		0322FCE0R13	699	10	2025-03-22 11:43:49 IST	1		11			B0F264YPNV	0	DEFAULT	698.0														Template		A_GEN_STANDARD	Active	609.0									850.0
YAMA-DIVS-NO.-26	B0DDQ9B64M	TREE MAISON CORONATING HOMES Vastu Yama Devta Divs (Set-3) - Vastu Remedy to Awaken Devta Fields	Metal combination, Elements combination made our devta dives 3 plate of devta. Plate of devta base is made up of M S and then add, combination of copper for fire, brass for earth, aluminum for water, stainless steel for air elements and devta activate his position in vastu mandal. In your vastu lots of issue so for that apply positive energy fields activation and negative energy fields removing Place these devta	0820B2IJAR0	299	48	2024-08-20 16:09:01 IST	1		11			B0DDQ9B64M	0	DEFAULT	297.0														Template		A_GEN_STANDARD	Active	269.0	358.0								999.0
YELLOW-1-INCH-TAPE-ST1	B09KXWG2QN	TREEMAISON Vastu Yellow Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Tape Remedy | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310H85EMSQ	199		2026-03-10 11:19:38 IST	1		11			B09KXWG2QN		AMAZON_IN	199.0	fixed	2	191.04	5	186.99									Template		A_GEN_STANDARD	Active	174.0	219.0								499.0
YELLOW-2-INCH-TAPE-ST1	B09KXX8VVW	TREEMAISON Vastu Yellow Tape | Size - 2 Inch (48 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Tape Remedy | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HC7PGDQ	239		2026-03-11 09:22:30 IST	1		11			B09KXX8VVW		AMAZON_IN	239.0	fixed	2	229.44	5	224.57									Template		A_GEN_STANDARD	Active	208.0									699.0
YELLOW-ACW-SPRING-ST3	B09WDFZWLB	TREE MAISON CORONATING HOMES Vastu Yellow Square Anti-Clockwise Spring for South, South West Direction Used to Enhance The Energy of Earth Element 1.5" Inch (Pack of 3)…	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Fire element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV4HW8Y	299		2022-03-24 12:20:57 IST	1		11			B09WDFZWLB		AMAZON_IN	299.0	fixed	2	287.04	5	280.95									Template		A_GEN_STANDARD	Active	261.0									499.0
YELLOW-ACW-SPRING-ST6	B09WDJ4NHL	TREE MAISON CORONATING HOMES Vastu Yellow Square Anti-Clockwise Spring for South, South West Direction Used to Enhance The Energy of Earth Element 1.5" Inch (Pack of 6)	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV4Y4H3	359		2022-03-24 12:20:57 IST	1		11			B09WDJ4NHL		AMAZON_IN	358.0														Template		A_GEN_STANDARD	Active	313.0	430.8								699.0
YELLOW-ACW-SPRING-ST9	B09WDGFVV4	TREE MAISON CORONATING HOMES Vastu Yellow Square Anti-Clockwise Spring for South, South West Direction Used to Enhance The Energy of Earth Element 1.5" Inch (Pack of 9)	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV6VXA4	449		2022-03-24 12:20:57 IST	1		11			B09WDGFVV4		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Template		A_GEN_STANDARD	Active	400.0									999.0
YELLOW-BIG-VASTU-TAPE-01	B07VK685PH	Shubh Sanket Vastu Yellow Colour Tape (25 metres) (3.6 inches Width) (Mahavastu Remedies)		0802YD7NHE9	349		2021-08-02 16:45:07 IST	1		11			B07VK685PH		AMAZON_IN	348.0														Migrated Template		A_GEN_STANDARD	Active	304.0	418.8								799.0
YELLOW-CW-SPRING-ST3	B09WDGJX2W	TREE MAISON CORONATING HOMES Vastu Yellow Square Clockwise Spring for South, South West Direction Used to Balance Earth Element 1.5" Inch (Pack of 3)…	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV2STNW	299		2022-03-24 12:20:57 IST	1		11			B09WDGJX2W		AMAZON_IN	299.0	fixed	2	287.04	5	280.95									Template		A_GEN_STANDARD	Active	261.0									499.0
YELLOW-CW-SPRING-ST6	B09WDGYHJJ	TREE MAISON CORONATING HOMES Vastu Yellow Square Clockwise Spring for South, South West Direction Used to Balance Earth Element 1.5" Inch (Pack of 6)	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV3X3X1	359		2022-03-24 12:20:57 IST	1		11			B09WDGYHJJ		AMAZON_IN	358.0														Template		A_GEN_STANDARD	Active	313.0	430.8								699.0
YELLOW-CW-SPRING-ST9	B09WDFQMXY	TREE MAISON CORONATING HOMES Vastu Yellow Square Clockwise Spring for South, South West Direction Used to Balance Earth Element 1.5" Inch (Pack of 9)	This spring is made for the Fire element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Fire element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0324ZV4TTR2	449		2022-03-24 12:20:57 IST	1		11			B09WDFQMXY		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Template		A_GEN_STANDARD	Active	391.0									899.0
YELLOW-SQUARE-SPRING-ST3	B095WFQTLV	TREEMAISON CORNATING Homes Vastu Yellow Square Clockwise Spring for South-South-West, South West Direction Used to Hinder/Balance Energy Field 1.5" (Pack of 3)	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0526YNFZQWO	299		2021-05-26 09:49:29 IST	1		11			B095WFQTLV		AMAZON_IN	299.0	fixed	2	287.04	5	280.95									Selected Self-Ship Template		A_GEN_STANDARD	Active	261.0									799.0
YELLOW-SQUARE-ST9-01	B086T5XLS6	Shubh Sanket Vastu Yellow Square clockwise Spring for South West Direction Used to Hinder/Balance Energy Field. (Set of 9)		0624YD1AICV	449		2021-06-24 16:18:03 IST	1		11			B086T5XLS6		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Selected Self-Ship Template		A_GEN_REDUCED	Active	408.0									999.0
YELLOW-SQUARE-ST9-02	B086T7CXQ6	Shubh Sanket Metal Vastu Square Anti Clockwise Spring for South West Direction Used to Hinder/Balance Energy Field - 1.5 Inch, Yellow (Set of 9)		0624YCXPH35	449		2021-06-24 16:27:53 IST	1		11			B086T7CXQ6		AMAZON_IN	449.0	fixed	2	431.04	5	421.89									Selected Self-Ship Template		A_GEN_REDUCED	Active	391.0									999.0
YELLOW-TAPE-1INCH-ST1	B0B5RNR7TC	TREE MAISON CORONATING HOMES Vastu Yellow Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Tape Remedy | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HC3SQEQ	211		2026-03-11 08:43:33 IST	1		11			B0B5RNR7TC		AMAZON_IN	211.0														Template		A_GEN_STANDARD	Active	184.0									699.0
YELLOW-VASE-SMALL	B0BPJWWJKY	TREE MAISON CORONATING HOMES Yellow Vase | 8 Inch | Decorative Resin for Home & Office Décor | Elegant Modern Yellow for Living Room, Table & Gifting | Pack of 1	The yellow vase also puts an end to the dissipation and wearing-away of vitality ,health and relationships by providing them with strength and power. if you feel skills are being wasted or not being put to proper use, then by just placing the yellow vase in the south to south-west zone you can make sure that your abilities and talents are used beneficially. it also comes in handy when there is no alternative to shifting a bedroom made in the SSW zone.	0214AG90LJP	849	50	2023-02-14 15:16:12 IST	1		11			B0BPJWWJKY	0	DEFAULT	847.0														Template		A_GEN_REDUCED	Active	699.0									1499.0
YELLOW-WHITE-3INCH-TAPE-ST02-merchant	B0B6C47444	TREE MAISON CORONATING HOMES Vastu White - Yellow Tape | Size - 3 Inch (72 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door | Tape Remedy | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBHS2DM	499		2026-03-11 04:29:17 IST	1		11			B0B6C47444		AMAZON_IN	499.0	percent	2	2	5	5									Template		A_GEN_STANDARD	Active	431.0	548.9								999.0
YELLOW-ZADE-TUMBLE-50-GRAM	B0F194ZR9K	TREE MAISON CORONATING HOMES Yellow-Zade Tumble Stone | 50 gm Tumbled Gemstones | Reiki Healing Stones | Home Decor Pebbles | Aquarium Gravel | Garden & Table Decor	Experience the calming, restorative energy of nature with our Crystal Tumble Stones. Handpicked for their unique beauty and powerful metaphysical properties, each stone is polished to a smooth finish, making them perfect for carrying in your pocket, using in meditation, or placing around your home for positive vibes. Every crystal has its own unique healing properties. Whether you're looking for the grounding power of Black Tourmaline, the love-attracting energy of Rose Quartz, or the clarity of Amethyst, our tumble stones will enhance your spiritual journey and bring balance to your life. Ideal for collectors, healers, and those who simply appreciate the beauty of nature, these polished gems make wonderful gifts or personal keepsakes. Use them in your crystal grids, for chakra alignment, or simply as a calming reminder of nature's energy.	0312FHUY55L	299		2025-03-12 16:27:17 IST	1		11			B0F194ZR9K		AMAZON_IN	297.0														Template		A_GEN_JEWELLERY	Active	261.0									999.0
ZINC-2-LAYER-PYRMID-ST1	B09SZB6MYC	TREE MAISON CORONATING HOMES Vastu Zinc 2 Layer Pyramid |Size- 3Inch |Zinc Vastu Remedy |Pyramid for Positive Energy, Health & Wealth | Vastu Dosh Remedies for Home | North, NNE, NE | Pack of 1	This pyramid is used to create balance & harmony in life. It is believed to correct vastu faults. brings harmony, peace, and prosperity in your homes. Zinc Pyramid exclusive remedy of Northeast corner.	0221Z4TX2VM	599		2022-02-21 15:01:45 IST	1		11			B09SZB6MYC		AMAZON_IN	597.0														Template		A_GEN_SUPERREDUCED	Active	496.0	659.0								1599.0
ZINC-2LAYER-PYRAMID-ST2	B0B4B5MWP7	TREE MAISON CORONATING HOMES Vastu Zinc 2 Layer Pyramid |Size- 3Inch |Zinc Vastu Remedy |Pyramid for Positive Energy, Health & Wealth | Vastu Dosh Remedies for Home & Office | Pack of 2	This pyramid is used to create balance & harmony in life. It is believed to correct vastu faults. brings harmony, peace, and prosperity in your homes. Zinc Pyramid exclusive remedy of Northeast corner.	0616Z38T8TI	1149		2022-06-16 17:18:04 IST	1		11			B0B4B5MWP7		AMAZON_IN	1147.0														Template		A_GEN_REDUCED	Active	1000.0	1264.0								2499.0
ZINC-3-INCH-HELIX-ST1	B09LV74PGZ	TREEMAISON Vastu Zinc Helix for Vastu Remedy | Vastu Dosh Correction | Vastu Dosh Nivaran Remedies ( 4 Inch Approx, Pack of 1 )	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a “Major Vastu Defect” category.	1115YZPFD56	499		2021-11-15 14:36:22 IST	1		11			B09LV74PGZ		AMAZON_IN	497.0														Template		A_GEN_REDUCED	Active	391.0	549.0								699.0
ZINC-3-INCH-HELIX-ST3	B09LV79FZT	TREEMAISON Vastu Zinc Helix for Vastu Remedy | Vastu Remedies for Toilet - Door | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 4 Inch Approx | Pack of 3	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a “Major Vastu Defect” category.	1115YZUEXOI	999		2021-11-15 14:36:22 IST	1		11			B09LV79FZT		AMAZON_IN	997.0														Template		A_GEN_REDUCED	Active	799.0	1099.0								1299.0
ZINC-6-INCH-HELIX-ST1	B09LV853YV	TREEMAISON Vastu Zinc Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 6 Inch Approx | Pack of 1	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a “Major Vastu Defect” category.	1115YZUL989	499		2021-11-15 14:36:22 IST	1		11			B09LV853YV		AMAZON_IN	497.0														Template		A_GEN_REDUCED	Active	299.0									999.0
ZINC-6-INCH-HELIX-ST3	B09LV5Q9X8	TREEMAISON Vastu Zinc Helix for Vastu Remedy | Zone Correction | Vastu Dosh Nivaran Remedies | Size- 6 Inch Approx | Pack of 3	North East is regarded as a highly surcharged direction with divine energy. Ancient texts attribute special importance to the Ishanya corner in the selection of the plot & construction of the house. North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area. North East is also an area of knowledge & education. Any defect in this corner will badly impact on studies of the children. These pyramids are specially designed to activate & balance the water element of the north-east corner. According to Vastu texts, head of Vastu Purush lies in the North-East direction of any premises, hence vastu rule does not permit any heavy structure in this corner. More windows, doors and open space in the North-East corner help to generate positive vibrations in any location. The early morning sun rays are well captured by the water stored in the north-east corner. Since ancient times, water reservoirs and water tanks were carefully placed in the North-East zone of the plot. This enhanced the positive benefits of a good vastu layout. Borewell, underground water tank and municipal water connection enhance the strength of water element in the North-East corner. Any overhead tank in this corner will increase the load at Northeast & will create a vastu defect. Defect at north_east corner is a maha Vastu dosha (serious Vastu defect) & falls in a “Major Vastu Defect” category.	1115YZS0N9B	999		2021-11-15 14:36:22 IST	1		11			B09LV5Q9X8		AMAZON_IN	997.0														Template		A_GEN_REDUCED	Active	852.0									1999.0
